HH_ID,repeat_instance,collection_date,village,total_num_mosq_in_hh,abdominal_status,species_type,collection_week,collection_month_year_combo,sample_id_mosquito,sample_id_head,HbtubCT1_h,HbtubCT2_h,pfr364CT1_h,pfr364CT2_h,pfr364Q1_h,pfr364Q2_h,pf_pcr_infection_status_sample_level_h,pfr364Q_combined_h,hb_status_sample_level_h,sample_id_abdomen,HbtubCT1_a,HbtubCT2_a,pfr364CT1_a,pfr364CT2_a,pfr364Q1_a,pfr364Q2_a,pf_pcr_infection_status_sample_level_a,pfr364Q_combined_a,hb_status_sample_level_a,pf_infection_status_mosquito_level,hb_status_mosquito_level
M05,10,2017-09-19,Maruti,1,Half Gravid,Un-identified,38,9-2017,M05 00018,M05 H00018,32.192,32.592,NA,NA,NA,NA,negative,NA,positive,M05 A00018,35.749,34.719,NA,NA,NA,NA,negative,NA,positive,negative,positive
M15,11,2017-09-19,Maruti,2,Half Gravid,Un-identified,38,9-2017,M15 00058,M15 H00058,33.006,32.291,35.596,34.224,5e-6,1.2e-5,positive,8.5e-6,positive,M15 A00058,31.512,NA,35.947,NA,4e-6,NA,positive,4e-6,positive,positive,positive
M15,11,2017-09-19,Maruti,2,Gravid,An. gambiae,38,9-2017,M15 00057,M15 H00057,34.962,35.682,NA,NA,NA,NA,negative,NA,positive,M15 A00057,NA,35.261,NA,NA,NA,NA,negative,NA,positive,negative,positive
M14,12,2017-09-19,Maruti,1,Half Gravid,An. gambiae,38,9-2017,M14 00049,M14 H00049,NA,NA,NA,NA,NA,NA,negative,NA,negative,M14 A00049,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S12,1,2017-09-20,Sitabicha,1,Half Gravid,An. gambiae,38,9-2017,S12 00009,S12 H00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,S12 A00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S11,1,2017-09-20,Sitabicha,1,Half Gravid,An. gambiae,38,9-2017,S11 00004,S11 H00004,NA,NA,NA,NA,NA,NA,negative,NA,negative,S11 A00004,29.627,29.788,NA,NA,NA,NA,negative,NA,positive,negative,positive
S10,4,2017-09-20,Sitabicha,1,Unfed,An. gambiae,38,9-2017,S10 00008,S10 H00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,S10 A00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,13,2017-09-25,Kinesamo,7,Half Gravid,An. gambiae,39,9-2017,K01 00054,K01 H00054,31.761,32.433,NA,NA,NA,NA,negative,NA,positive,K01 A00054,32.916,33.528,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,13,2017-09-25,Kinesamo,7,Half Gravid,An. gambiae,39,9-2017,K01 00055,K01 H00055,37.145,34.403,NA,NA,NA,NA,negative,NA,positive,K01 A00055,32.614,33.748,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,13,2017-09-25,Kinesamo,7,Half Gravid,Un-identified,39,9-2017,K01 00056,K01 H00056,36.641,NA,NA,NA,NA,NA,negative,NA,positive,K01 A00056,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K01,13,2017-09-25,Kinesamo,7,Half Gravid,An. gambiae,39,9-2017,K01 00057,K01 H00057,33.398,33.8,NA,NA,NA,NA,negative,NA,positive,K01 A00057,34.221,34.549,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,13,2017-09-25,Kinesamo,7,Half Gravid,An. gambiae,39,9-2017,K01 00058,K01 H00058,34.058,33.593,NA,NA,NA,NA,negative,NA,positive,K01 A00058,38.371,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,13,2017-09-25,Kinesamo,7,Unfed,An. gambiae,39,9-2017,K01 00059,K01 H00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,13,2017-09-25,Kinesamo,7,Blood Fed,An. gambiae,39,9-2017,K01 00060,K01 H00060,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00060,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,7,2017-09-25,Kinesamo,1,Half Gravid,An. gambiae,39,9-2017,K07 00015,K07 H00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K13,9,2017-09-25,Kinesamo,2,Half Gravid,An. gambiae,39,9-2017,K13 00014,K13 H00014,NA,NA,NA,NA,NA,NA,negative,NA,negative,K13 A00014,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K13,9,2017-09-25,Kinesamo,2,Half Gravid,An. gambiae,39,9-2017,K13 00013,K13 H00013,37.103,NA,NA,NA,NA,NA,negative,NA,positive,K13 A00013,NA,38.053,NA,NA,NA,NA,negative,NA,positive,negative,positive
K03,6,2017-09-25,Kinesamo,1,Unfed,An. gambiae,39,9-2017,K03 00009,K03 H00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,K03 A00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K02,7,2017-09-25,Kinesamo,3,Half Gravid,An. gambiae,39,9-2017,K02 00025,K02 H00025,NA,NA,NA,NA,NA,NA,negative,NA,negative,K02 A00025,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K02,7,2017-09-25,Kinesamo,3,Gravid,An. gambiae,39,9-2017,K02 00026,K02 H00026,35.85,34.898,36.887,38.062,2e-6,1e-6,positive,1.5e-6,positive,K02 A00026,36.01,34.397,35.844,33.076,4e-6,1.9e-5,positive,1.15e-5,positive,positive,positive
K02,7,2017-09-25,Kinesamo,3,Half Gravid,An. gambiae,39,9-2017,K02 00027,K02 H00027,34.103,39.034,NA,NA,NA,NA,negative,NA,positive,K02 A00027,36.15,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
M05,11,2017-09-26,Maruti,1,Half Gravid,An. gambiae,39,9-2017,M05 00019,M05 H00019,NA,NA,NA,NA,NA,NA,negative,NA,negative,M05 A00019,32.458,32.479,NA,NA,NA,NA,negative,NA,positive,negative,positive
M06,9,2017-09-26,Maruti,1,Half Gravid,An. gambiae,39,9-2017,M06 00038,M06 H00038,39.536,NA,NA,NA,NA,NA,negative,NA,positive,M06 A00038,NA,36.309,NA,NA,NA,NA,negative,NA,positive,negative,positive
M09,13,2017-09-26,Maruti,1,Half Gravid,An. gambiae,39,9-2017,M09 00079,M09 H00079,NA,NA,35.546,35.317,9e-6,1e-5,positive,9.5e-6,negative,M09 A00079,35.991,34.074,33.373,32.261,3.1e-5,5.8e-5,positive,4.45e-5,positive,positive,positive
M15,12,2017-09-26,Maruti,1,Gravid,An. gambiae,39,9-2017,M15 00059,M15 H00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,M15 A00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M13,11,2017-09-26,Maruti,1,Gravid,An. gambiae,39,9-2017,M13 00038,M13 H00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,M13 A00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,15,2017-09-26,Maruti,1,Gravid,An. gambiae,39,9-2017,M01 00034,M01 H00034,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00034,NA,NA,35.227,34.559,7e-6,1.1e-5,positive,9e-6,negative,positive,negative
S01,4,2017-09-27,Sitabicha,2,Half Gravid,An. gambiae,39,9-2017,S01 00013,S01 H00013,NA,NA,NA,NA,NA,NA,negative,NA,negative,S01 A00013,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S01,4,2017-09-27,Sitabicha,2,Half Gravid,An. gambiae,39,9-2017,S01 00014,S01 H00014,34.96,36.413,NA,NA,NA,NA,negative,NA,positive,S01 A00014,35.915,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,2,2017-09-27,Sitabicha,3,Half Gravid,An. gambiae,39,9-2017,S05 00007,S05 H00007,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00007,34.826,34.049,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,2,2017-09-27,Sitabicha,3,Half Gravid,An. gambiae,39,9-2017,S05 00008,S05 H00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00008,NA,35.773,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,2,2017-09-27,Sitabicha,3,Gravid,An. gambiae,39,9-2017,S05 00009,S05 H00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S04,3,2017-09-27,Sitabicha,2,Half Gravid,An. gambiae,39,9-2017,S04 00016,S04 H00016,32.869,33.609,NA,NA,NA,NA,negative,NA,positive,S04 A00016,30.939,30.825,NA,NA,NA,NA,negative,NA,positive,negative,positive
S04,3,2017-09-27,Sitabicha,2,Half Gravid,An. gambiae,39,9-2017,S04 00017,S04 H00017,36.444,35.617,NA,NA,NA,NA,negative,NA,positive,S04 A00017,36.37,33.678,NA,NA,NA,NA,negative,NA,positive,negative,positive
K12,5,2017-10-02,Kinesamo,2,Unfed,An. gambiae,40,10-2017,K12 00018,K12 H00018,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00018,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,5,2017-10-02,Kinesamo,2,Half Gravid,An. gambiae,40,10-2017,K12 00019,K12 H00019,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00019,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,11,2017-10-02,Kinesamo,2,Blood Fed,An. gambiae,40,10-2017,K14 00030,K14 H00030,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00030,32.649,32.97,NA,NA,NA,NA,negative,NA,positive,negative,positive
K14,11,2017-10-02,Kinesamo,2,Half Gravid,An. demeilloni,40,10-2017,K14 00031,K14 H00031,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00031,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K11,4,2017-10-02,Kinesamo,1,Half Gravid,An. gambiae,40,10-2017,K11 00006,K11 H00006,NA,NA,NA,NA,NA,NA,negative,NA,negative,K11 A00006,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K13,10,2017-10-02,Kinesamo,1,Blood Fed,An. gambiae,40,10-2017,K13 00015,K13 H00015,32.62,32.608,NA,NA,NA,NA,negative,NA,positive,K13 A00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K04,1,2017-10-02,Kinesamo,1,Half Gravid,An. gambiae,40,10-2017,K04 00001,K04 H00001,NA,NA,NA,NA,NA,NA,negative,NA,negative,K04 A00001,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,14,2017-10-02,Kinesamo,1,Half Gravid,An. gambiae,40,10-2017,K01 00061,K01 H00061,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00061,33.992,36.201,NA,NA,NA,NA,negative,NA,positive,negative,positive
K10,4,2017-10-02,Kinesamo,1,Half Gravid,An. dancalicus,40,10-2017,K10 00005,K10 H00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,K10 A00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,16,2017-10-03,Maruti,1,Half Gravid,An. gambiae,40,10-2017,M01 00035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M01 A00035,NA,NA,32.357,33.603,3.9e-5,1.9e-5,positive,2.9e-5,negative,positive,negative
M06,10,2017-10-03,Maruti,3,Half Gravid,An. gambiae,40,10-2017,M06 00042,M06 H00042,36.417,NA,NA,NA,NA,NA,negative,NA,positive,M06 A00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
M06,10,2017-10-03,Maruti,3,Unfed,An. gambiae,40,10-2017,M06 00043,M06 H00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,M06 A00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M06,10,2017-10-03,Maruti,3,Unfed,An. gambiae,40,10-2017,M06 00044,M06 H00044,36.087,NA,NA,NA,NA,NA,negative,NA,positive,M06 A00044,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
M15,13,2017-10-03,Maruti,1,Gravid,An. gambiae,40,10-2017,M15 00060,M15 H00060,35.356,34.828,NA,NA,NA,NA,negative,NA,positive,M15 A00060,33.563,33.158,37.662,35.403,2e-6,6e-6,positive,4e-6,positive,positive,positive
M09,14,2017-10-03,Maruti,2,Half Gravid,An. gambiae,40,10-2017,M09 00080,M09 H00080,NA,NA,NA,NA,NA,NA,negative,NA,negative,M09 A00080,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M09,14,2017-10-03,Maruti,2,Unfed,An. gambiae,40,10-2017,M09 00081,M09 H00081,NA,NA,NA,NA,NA,NA,negative,NA,negative,M09 A00081,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M14,13,2017-10-03,Maruti,1,Blood Fed,Un-identified,40,10-2017,M14 00050,M14 H00050,NA,NA,NA,NA,NA,NA,negative,NA,negative,M14 A00050,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M13,12,2017-10-03,Maruti,1,Unfed,Un-identified,40,10-2017,M13 00039,M13 H00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,M13 A00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M07,17,2017-10-03,Maruti,1,Blood Fed,Un-identified,40,10-2017,M07 00138,M07 H00138,NA,NA,NA,NA,NA,NA,negative,NA,negative,M07 A00138,35.588,32.706,NA,NA,NA,NA,negative,NA,positive,negative,positive
S08,1,2017-10-04,Sitabicha,1,Half Gravid,An. gambiae,40,10-2017,S08 00005,S08 H00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,S08 A00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,15,2017-10-09,Kinesamo,2,Half Gravid,An. gambiae,41,10-2017,K01 00068,K01 H00068,32.61,33.02,NA,NA,NA,NA,negative,NA,positive,K01 A00068,32.34,33.785,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,15,2017-10-09,Kinesamo,2,Half Gravid,Un-identified,41,10-2017,K01 00069,K01 H00069,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00069,35.554,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K11,5,2017-10-09,Kinesamo,1,Half Gravid,An. gambiae,41,10-2017,K11 00007,K11 H00007,NA,NA,NA,NA,NA,NA,negative,NA,negative,K11 A00007,34.894,34.617,NA,NA,NA,NA,negative,NA,positive,negative,positive
K14,12,2017-10-09,Kinesamo,1,Blood Fed,An. gambiae,41,10-2017,K14 00032,K14 H00032,NA,36.186,NA,NA,NA,NA,negative,NA,positive,K14 A00032,30.659,30.356,NA,NA,NA,NA,negative,NA,positive,negative,positive
K12,6,2017-10-09,Kinesamo,1,Half Gravid,An. gambiae,41,10-2017,K12 00020,K12 H00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00020,32.004,31.852,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,17,2017-10-10,Maruti,4,Half Gravid,An. gambiae,41,10-2017,M01 00037,M01 H00037,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00037,35.923,38.577,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,17,2017-10-10,Maruti,4,Half Gravid,An. gambiae,41,10-2017,M01 00038,M01 H00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,17,2017-10-10,Maruti,4,Half Gravid,An. gambiae,41,10-2017,M01 00039,M01 H00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,17,2017-10-10,Maruti,4,Blood Fed,An. demeilloni,41,10-2017,M01 00040,M01 H00040,33.271,32.735,NA,NA,NA,NA,negative,NA,positive,M01 A00040,31.831,31.456,NA,NA,NA,NA,negative,NA,positive,negative,positive
M07,18,2017-10-10,Maruti,1,Half Gravid,An. gambiae,41,10-2017,M07 00139,M07 H00139,NA,NA,NA,NA,NA,NA,negative,NA,negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,negative
M16,4,2017-10-10,Maruti,3,Unfed,An. gambiae,41,10-2017,M16 00004,M16 H00004,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00004,34.799,34.196,NA,NA,NA,NA,negative,NA,positive,negative,positive
M16,4,2017-10-10,Maruti,3,Gravid,An. gambiae,41,10-2017,M16 00005,M16 H00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00005,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M16,4,2017-10-10,Maruti,3,Half Gravid,An. gambiae,41,10-2017,M16 00006,M16 H00006,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00006,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M13,13,2017-10-10,Maruti,2,Half Gravid,An. gambiae,41,10-2017,M13 00040,M13 H00040,35.49,34.217,NA,NA,NA,NA,negative,NA,positive,M13 A00040,36.174,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
M13,13,2017-10-10,Maruti,2,Un-identified,An. gambiae,41,10-2017,M13 00041,M13 H00041,35.878,35.834,NA,NA,NA,NA,negative,NA,positive,M13 A00041,36.483,36.45,NA,NA,NA,NA,negative,NA,positive,negative,positive
M09,15,2017-10-10,Maruti,1,Half Gravid,An. gambiae,41,10-2017,M09 00082,M09 H00082,NA,NA,NA,NA,NA,NA,negative,NA,negative,M09 A00082,31.437,30.661,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,1,2017-10-11,Sitabicha,1,Half Gravid,An. dancalicus,41,10-2017,S05 00010,S05 H00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S02,2,2017-10-11,Sitabicha,1,Blood Fed,An. gambiae,41,10-2017,S02 00013,S02 H00013,35.934,35.787,NA,NA,NA,NA,negative,NA,positive,S02 A00013,34.562,35.232,NA,NA,NA,NA,negative,NA,positive,negative,positive
S10,3,2017-10-11,Sitabicha,1,Gravid,An. gambiae,41,10-2017,S10 00009,S10 H00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,S10 A00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K09,6,2017-10-16,Kinesamo,1,Half Gravid,An. gambiae,42,10-2017,K09 00007,K09 H00007,NA,NA,NA,NA,NA,NA,negative,NA,negative,K09 A00007,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K11,6,2017-10-16,Kinesamo,1,Half Gravid,An. gambiae,42,10-2017,K11 00008,K11 H00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,K11 A00008,14.686,NA,18.006,NA,0.149217,NA,positive,0.149217,positive,positive,positive
M14,14,2017-10-17,Maruti,1,Gravid,An. gambiae,42,10-2017,M14 00055,M14 H00055,35.431,NA,NA,NA,NA,NA,negative,NA,positive,M14 A00055,34.358,37.866,NA,NA,NA,NA,negative,NA,positive,negative,positive
M06,11,2017-10-17,Maruti,1,Half Gravid,An. gambiae,42,10-2017,M06 00045,M06 H00045,33.643,33.246,NA,NA,NA,NA,negative,NA,positive,M06 A00045,29.95,29.713,36.176,35.169,2e-6,4e-6,positive,3e-6,positive,positive,positive
M05,12,2017-10-17,Maruti,1,Unfed,An. gambiae,42,10-2017,M05 00020,M05 H00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,M05 A00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,18,2017-10-17,Maruti,1,Unfed,An. gambiae,42,10-2017,M01 00041,M01 H00041,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00041,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M03,11,2017-10-17,Maruti,1,Unfed,An. gambiae,42,10-2017,M03 00023,M03 H00023,NA,NA,NA,NA,NA,NA,negative,NA,negative,M03 A00023,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M16,5,2017-10-17,Maruti,1,Gravid,An. pretoriensis,42,10-2017,M16 00007,M16 H00007,33.675,33.482,NA,NA,NA,NA,negative,NA,positive,M16 A00007,29.323,29.254,NA,NA,NA,NA,negative,NA,positive,negative,positive
S04,2,2017-10-18,Sitabicha,1,Half Gravid,An. gambiae,42,10-2017,S04 00018,S04 H00018,39.341,NA,NA,NA,NA,NA,negative,NA,positive,S04 A00018,36.472,36.078,NA,NA,NA,NA,negative,NA,positive,negative,positive
S10,2,2017-10-18,Sitabicha,2,Gravid,An. gambiae,42,10-2017,S10 00010,S10 H00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,S10 A00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S10,2,2017-10-18,Sitabicha,2,Unfed,An. gambiae,42,10-2017,S10 00011,S10 H00011,NA,NA,NA,NA,NA,NA,negative,NA,negative,S10 A00011,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S02,1,2017-10-18,Sitabicha,1,Blood Fed,An. gambiae,42,10-2017,S02 00014,S02 H00014,NA,36.904,36.712,34.377,3e-6,1.1e-5,positive,7e-6,positive,S02 A00014,34.389,35.91,NA,NA,NA,NA,negative,NA,positive,positive,positive
K03,7,2017-10-23,Kinesamo,1,Unfed,An. gambiae,43,10-2017,K03 00010,K03 H00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,K03 A00010,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M04,10,2017-10-24,Maruti,1,Blood Fed,An. gambiae,43,10-2017,M04 00031,M04 H00031,NA,NA,NA,NA,NA,NA,negative,NA,negative,M04 A00031,34.879,38.099,NA,NA,NA,NA,negative,NA,positive,negative,positive
M07,19,2017-10-24,Maruti,1,Half Gravid,An. gambiae,43,10-2017,M07 00140,M07 H00140,NA,36.605,NA,NA,NA,NA,negative,NA,positive,M07 A00140,32.177,32.791,NA,34.377,NA,1.7e-5,positive,1.7e-5,positive,positive,positive
M13,14,2017-10-24,Maruti,2,Blood Fed,An. gambiae,43,10-2017,M13 00042,M13 H00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,M13 A00042,NA,32.088,NA,NA,NA,NA,negative,NA,positive,negative,positive
M13,14,2017-10-24,Maruti,2,Half Gravid,An. gambiae,43,10-2017,M13 00043,M13 H00043,33.935,33.183,NA,NA,NA,NA,negative,NA,positive,M13 A00043,31.206,31.638,NA,NA,NA,NA,negative,NA,positive,negative,positive
M12,7,2017-10-31,Maruti,1,Half Gravid,Un-identified,44,10-2017,M12 00012,M12 H00012,36.976,35.002,NA,NA,NA,NA,negative,NA,positive,M12 A00012,34.001,32.476,NA,NA,NA,NA,negative,NA,positive,negative,positive
M06,12,2017-10-31,Maruti,1,Half Gravid,Un-identified,44,10-2017,M06 00046,M06 H00046,NA,NA,NA,NA,NA,NA,negative,NA,negative,M06 A00046,NA,37.162,NA,NA,NA,NA,negative,NA,positive,negative,positive
M04,11,2017-10-31,Maruti,1,Unfed,Un-identified,44,10-2017,M04 00032,M04 H00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,M04 A00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,8,2017-11-02,Kinesamo,1,Unfed,Un-identified,44,11-2017,K07 00016,K07 H00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,15,2017-11-02,Kinesamo,2,Half Gravid,Un-identified,44,11-2017,K14 00033,K14 H00033,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00033,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,15,2017-11-02,Kinesamo,2,Half Gravid,Un-identified,44,11-2017,K14 00034,K14 H00034,33.988,34.073,37.064,35.745,2e-6,4e-6,positive,3e-6,positive,K14 A00034,38.812,33.845,36.151,36.8,3e-6,2e-6,positive,2.4999999999999998e-6,positive,positive,positive
M09,18,2017-11-07,Maruti,1,Half Gravid,Un-identified,45,11-2017,M09 00083,M09 H00083,NA,NA,NA,NA,NA,NA,negative,NA,negative,M09 A00083,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M05,14,2017-11-07,Maruti,1,Half Gravid,Un-identified,45,11-2017,M05 00021,M05 H00021,35.697,NA,NA,NA,NA,NA,negative,NA,positive,M05 A00021,33.942,34.114,NA,NA,NA,NA,negative,NA,positive,negative,positive
S06,2,2017-11-08,Sitabicha,2,Half Gravid,An. gambiae,45,11-2017,S06 00011,S06 H00011,NA,NA,NA,NA,NA,NA,negative,NA,negative,S06 A00011,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S06,2,2017-11-08,Sitabicha,2,Blood Fed,An. gambiae,45,11-2017,S06 00012,S06 H00012,39.978,NA,NA,NA,NA,NA,negative,NA,positive,S06 A00012,33.31,31.604,NA,NA,NA,NA,negative,NA,positive,negative,positive
S01,3,2017-11-15,Sitabicha,1,Half Gravid,An. gambiae,46,11-2017,S01 00015,S01 H00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,S01 A00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S06,1,2017-11-15,Sitabicha,1,Half Gravid,An. gambiae,46,11-2017,S06 00013,S06 H00013,38.291,37.102,NA,NA,NA,NA,negative,NA,positive,S06 A00013,38.764,37.961,NA,NA,NA,NA,negative,NA,positive,negative,positive
K14,13,2017-11-20,Kinesamo,1,Gravid,An. gambiae,47,11-2017,K14 00035,K14 H00035,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00035,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M15,14,2017-11-21,Maruti,1,Blood Fed,An. pretoriensis,47,11-2017,M15 00061,M15 H00061,NA,NA,NA,NA,NA,NA,negative,NA,negative,M15 A00061,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,14,2017-11-27,Kinesamo,1,Half Gravid,An. gambiae,48,11-2017,K14 00036,K14 H00036,35.483,NA,NA,NA,NA,NA,negative,NA,positive,K14 A00036,35.489,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K10,5,2017-11-27,Kinesamo,1,Blood Fed,An. gambiae,48,11-2017,K10 00006,K10 H00006,38.346,38.019,NA,NA,NA,NA,negative,NA,positive,K10 A00006,32.207,31.877,NA,NA,NA,NA,negative,NA,positive,negative,positive
S01,2,2017-11-29,Sitabicha,1,Unfed,An. pretoriensis,48,11-2017,S01 00016,S01 H00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,S01 A00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M06,13,2017-11-30,Maruti,1,Gravid,An. gambiae,48,11-2017,M06 00047,M06 H00047,NA,NA,NA,NA,NA,NA,negative,NA,negative,M06 A00047,30.052,30.251,NA,NA,NA,NA,negative,NA,positive,negative,positive
M16,6,2017-12-05,Maruti,1,Blood Fed,An. funestus,49,12-2017,M16 00008,M16 H00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00008,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,19,2017-12-05,Maruti,1,Gravid,An. demeilloni,49,12-2017,M01 00042,M01 H00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S01,1,2017-12-06,Sitabicha,1,Gravid,An. gambiae,49,12-2017,S01 00017,S01 H00017,37.825,35.812,NA,NA,NA,NA,negative,NA,positive,S01 A00017,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
